Column1.1,Column1.2,Column1.3,Column1.4,Column1.5
1539762314213,35.01,34.63,0.38,0.33
1539762314410,34.99,34.63,0.36,0.33
1539762314615,34.97,34.75,0.22,0.33
1539762314815,34.99,34.67,0.32,0.33
1539762315011,34.91,34.67,0.24,0.33
1539762315213,34.89,34.71,0.18,0.33
1539762315413,34.85,34.83,0.02,0.33
1539762315614,34.85,34.83,0.02,0.33
1539762315810,34.81,34.93,-0.12,0.32
1539762316010,34.81,34.89,-0.08,0.32
1539762316216,34.83,34.99,-0.16,0.31
1539762316413,34.81,34.91,-0.1,0.31
1539762316613,34.89,34.97,-0.08,0.3
1539762316809,34.91,34.93,-0.02,0.29
1539762317015,34.93,34.91,0.02,0.28
1539762317215,34.93,34.91,0.02,0.27
1539762317412,34.89,34.91,-0.02,0.27
1539762317612,34.89,34.89,0,0.26
1539762317809,34.85,34.89,-0.04,0.25
1539762318010,34.89,34.91,-0.02,0.24
1539762318215,34.91,34.97,-0.06,0.23
1539762318411,35.05,34.97,0.08,0.22
1539762318612,35.05,34.99,0.06,0.21
1539762318809,35.09,34.97,0.12,0.21
1539762319013,35.09,34.97,0.12,0.2
1539762319210,35.21,34.97,0.24,0.19
1539762319410,35.09,34.97,0.12,0.19
1539762319612,34.99,35.05,-0.06,0.18
1539762319807,35.01,35.01,0,0.18
1539762320008,34.99,34.99,0,0.17
1539762320214,34.91,34.93,-0.02,0.16
1539762320410,34.91,35.05,-0.14,0.16
1539762320610,34.89,34.99,-0.1,0.15
1539762320807,34.93,34.97,-0.04,0.14
1539762321007,34.97,34.97,0,0.14
1539762321213,34.89,34.99,-0.1,0.13
1539762321408,35.07,34.97,0.1,0.12
1539762321610,35.05,34.93,0.12,0.12
1539762321806,34.99,34.91,0.08,0.11
1539762322007,34.97,34.85,0.12,0.11
1539762322212,34.75,34.89,-0.14,0.1
1539762322409,34.69,34.85,-0.16,0.1
1539762322609,34.63,34.85,-0.22,0.09
1539762322806,34.63,34.83,-0.2,0.09
1539762323011,34.81,34.81,0,0.08
1539762323208,34.77,34.85,-0.08,0.08
1539762323408,34.91,34.89,0.02,0.07
1539762323609,34.85,34.85,0,0.07
1539762323806,34.91,34.89,0.02,0.06
1539762324010,34.91,34.85,0.06,0.06
1539762324207,34.97,34.89,0.08,0.05
1539762324407,34.99,34.85,0.14,0.05
1539762324604,34.99,34.93,0.06,0.05
1539762324808,34.99,34.85,0.14,0.05
1539762325010,35.05,34.89,0.16,0.04
1539762325206,35.01,34.85,0.16,0.04
1539762325406,34.99,34.91,0.08,0.04
1539762325603,34.97,34.91,0.06,0.04
1539762325808,34.89,34.91,-0.02,0.04
1539762326009,34.91,34.89,0.02,0.04
1539762326206,34.91,34.85,0.06,0.04
1539762326406,34.97,34.85,0.12,0.04
1539762326603,35.01,34.85,0.16,0.04
1539762326808,34.97,34.83,0.14,0.04
1539762327008,34.93,34.89,0.04,0.05
1539762327205,35.05,34.83,0.22,0.05
1539762327410,34.93,34.89,0.04,0.05
1539762327607,34.83,34.93,-0.1,0.05
1539762327807,34.85,34.93,-0.08,0.05
1539762328003,34.89,34.93,-0.04,0.05
1539762328205,34.99,34.85,0.14,0.05
1539762328401,34.91,34.91,0,0.05
