Column1.1,Column1.2,Column1.3,Column1.4,Column1.5
1540106773323,36.53,38.33,-1.8,-1.73
1540106773527,36.53,38.35,-1.82,-1.74
1540106773724,36.55,38.33,-1.78,-1.74
1540106773925,36.55,38.35,-1.8,-1.74
1540106774121,36.61,38.33,-1.72,-1.74
1540106774322,36.57,38.29,-1.72,-1.74
1540106774524,36.55,38.33,-1.78,-1.74
1540106774724,36.55,38.35,-1.8,-1.74
1540106774924,36.53,38.33,-1.8,-1.74
1540106775121,36.55,38.35,-1.8,-1.74
1540106775326,36.53,38.37,-1.84,-1.75
1540106775521,36.57,38.33,-1.76,-1.75
1540106775723,36.53,38.35,-1.82,-1.75
1540106775923,36.61,38.37,-1.76,-1.75
1540106776120,36.57,38.35,-1.78,-1.75
1540106776325,36.53,38.35,-1.82,-1.75
1540106776522,36.61,38.43,-1.82,-1.76
1540106776722,36.57,38.35,-1.78,-1.76
1540106776919,36.57,38.37,-1.8,-1.76
1540106777124,36.55,38.37,-1.82,-1.76
1540106777324,36.57,38.35,-1.78,-1.76
1540106777521,36.55,38.35,-1.8,-1.76
1540106777722,36.57,38.35,-1.78,-1.76
1540106777918,36.53,38.35,-1.82,-1.77
1540106778123,36.61,38.35,-1.74,-1.77
1540106778323,36.55,38.41,-1.86,-1.77
1540106778520,36.55,38.37,-1.82,-1.77
1540106778725,36.61,38.37,-1.76,-1.77
1540106778922,36.57,38.35,-1.78,-1.77
1540106779122,36.55,38.43,-1.88,-1.77
1540106779319,36.55,38.35,-1.8,-1.77
1540106779520,36.61,38.35,-1.74,-1.78
1540106779725,36.57,38.35,-1.78,-1.78
1540106779921,36.49,38.37,-1.88,-1.78
1540106780122,36.61,38.33,-1.72,-1.78
1540106780319,36.63,38.35,-1.72,-1.78
1540106780523,36.53,38.41,-1.88,-1.78
1540106780724,36.57,38.37,-1.8,-1.78
1540106780920,36.55,38.35,-1.8,-1.78
1540106781121,36.63,38.37,-1.74,-1.78
1540106781318,36.57,38.41,-1.84,-1.78
1540106781522,36.57,38.37,-1.8,-1.79
1540106781719,36.57,38.37,-1.8,-1.78
1540106781920,36.61,38.41,-1.8,-1.79
1540106782120,36.57,38.37,-1.8,-1.79
1540106782317,36.61,38.35,-1.74,-1.79
1540106782522,36.55,38.45,-1.9,-1.79
1540106782719,36.49,38.35,-1.86,-1.79
1540106782920,36.57,38.35,-1.78,-1.79
1540106783116,36.57,38.43,-1.86,-1.79
1540106783321,36.49,38.35,-1.86,-1.79
1540106783522,36.61,38.41,-1.8,-1.79
1540106783718,36.61,38.43,-1.82,-1.79
1540106783919,36.57,38.33,-1.76,-1.79
1540106784115,36.63,38.43,-1.8,-1.79
1540106784320,36.57,38.41,-1.84,-1.79
1540106784520,36.57,38.29,-1.72,-1.79
1540106784717,36.63,38.41,-1.78,-1.79
1540106784922,36.61,38.41,-1.8,-1.8
1540106785119,36.53,38.41,-1.88,-1.8
1540106785320,36.57,38.41,-1.84,-1.8
1540106785515,36.63,38.43,-1.8,-1.8
1540106785716,36.57,38.41,-1.84,-1.8
1540106785921,36.63,38.43,-1.8,-1.8
1540106786118,36.57,38.45,-1.88,-1.8
1540106786319,36.61,38.43,-1.82,-1.8
1540106786515,36.63,38.41,-1.78,-1.8
1540106786721,36.61,38.37,-1.76,-1.8
1540106786921,36.61,38.43,-1.82,-1.8
1540106787117,36.55,38.43,-1.88,-1.8
1540106787318,36.63,38.41,-1.78,-1.8
1540106787515,36.63,38.35,-1.72,-1.81
1540106787720,36.61,38.45,-1.84,-1.8
1540106787916,36.63,38.43,-1.8,-1.81
1540106788117,36.63,38.45,-1.82,-1.81
1540106788317,36.61,38.41,-1.8,-1.81
1540106788518,36.61,38.43,-1.82,-1.81
1540106788719,36.55,38.43,-1.88,-1.81
